day,ta,tx,tn,slp,h,pp,vv,v,vm,vg,ra,sn,ts,fg
2017-09-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
2017-09-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
2017-09-25,25.2,30.4,24,1004.9,94,30.23,4.2,8.3,25.9,NA,TRUE,FALSE,TRUE,FALSE
2017-09-26,27.3,32.8,24.5,NA,86,0,6.4,5.2,11.1,NA,FALSE,FALSE,FALSE,FALSE
2017-09-27,28.4,33,25,NA,84,0,6.4,4.3,11.1,NA,FALSE,FALSE,FALSE,FALSE
2017-09-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,TRUE,FALSE
2017-09-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
2017-09-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,TRUE,FALSE
2017-10-01,28.4,33.4,23.8,NA,83,0.76,6.4,3.7,7.6,NA,TRUE,FALSE,TRUE,FALSE
2017-10-02,27.6,32,23.3,NA,85,1.27,7.2,4.1,11.1,NA,TRUE,FALSE,TRUE,FALSE
2017-10-03,29.1,33.3,25.3,1006.6,77,0,6.6,9.3,22.2,NA,FALSE,FALSE,FALSE,FALSE
2017-10-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,TRUE,FALSE
2017-10-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,TRUE,FALSE
2017-10-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,TRUE,FALSE
2017-10-07,27.8,32,24.8,NA,83,12.95,6.9,5.9,14.8,NA,TRUE,FALSE,FALSE,FALSE
2017-10-08,28.9,33.8,25,NA,76,0,7.9,5.6,11.1,NA,FALSE,FALSE,FALSE,FALSE
2017-10-09,29.4,34,25.8,NA,78,0,7.7,5.4,14.8,NA,FALSE,FALSE,FALSE,FALSE
2017-10-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
2017-10-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,TRUE,FALSE
2017-10-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,TRUE,FALSE
2017-10-13,27.9,34,24,NA,80,0,7.1,4.8,11.1,NA,FALSE,FALSE,FALSE,FALSE
2017-10-14,29.1,33,24,NA,77,0,6.3,4.1,11.1,NA,FALSE,FALSE,FALSE,FALSE
2017-10-15,27.6,32,24,NA,85,3.3,6.1,5,7.6,NA,TRUE,FALSE,FALSE,FALSE
2017-10-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,TRUE,FALSE
2017-10-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
2017-10-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
2017-10-19,28.1,33.7,23.9,NA,75,0,7.2,6.1,14.8,NA,FALSE,FALSE,FALSE,FALSE
2017-10-20,27.9,32.2,25,NA,77,0,5.8,3.9,11.1,NA,FALSE,FALSE,FALSE,FALSE
2017-10-21,27.9,32.8,25,NA,81,0,5.8,6.9,18.3,NA,FALSE,FALSE,FALSE,FALSE
2017-10-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
2017-10-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
2017-10-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
2017-10-25,26.4,31.8,22,NA,75,0,5.1,3.7,7.6,NA,FALSE,FALSE,FALSE,FALSE
2017-10-26,27.1,32,21,NA,71,0,5.3,4.3,7.6,NA,FALSE,FALSE,FALSE,FALSE
2017-10-27,26.9,33,22,NA,70,0,5.6,2.4,7.6,NA,FALSE,FALSE,FALSE,FALSE
2017-10-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
2017-10-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
2017-10-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
2017-10-31,24.6,30.5,18,NA,58,0,5.8,6.1,14.8,NA,FALSE,FALSE,FALSE,FALSE
2017-11-01,24.8,30.4,19.8,NA,65,0,5,5.6,14.4,NA,FALSE,FALSE,FALSE,FALSE
2017-11-02,26.2,31.8,18,NA,58,0,5.3,6.1,14.8,NA,FALSE,FALSE,FALSE,FALSE
2017-11-03,25.4,31,17,NA,58,0,5.3,6.9,11.1,NA,FALSE,FALSE,FALSE,FALSE
2017-11-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
2017-11-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
2017-11-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
2017-11-07,26.5,31,21.9,NA,67,0,5.3,6.5,18.3,NA,FALSE,FALSE,FALSE,FALSE
2017-11-08,26.7,31,23,NA,71,0,5.8,2.6,7.6,NA,FALSE,FALSE,FALSE,FALSE
2017-11-09,27.1,31.9,23,NA,72,0,7.2,4.6,11.1,NA,FALSE,FALSE,FALSE,FALSE
2017-11-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,FALSE
2017-11-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
2017-11-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
2017-11-13,28,33.2,22,NA,67,0,6,3.5,7.6,NA,FALSE,FALSE,FALSE,FALSE
2017-11-14,28.3,33.4,22,NA,67,0,5.6,3,7.6,NA,FALSE,FALSE,FALSE,FALSE
2017-11-15,29.1,34.2,23,NA,64,0,6.4,5.2,11.1,NA,FALSE,FALSE,FALSE,FALSE
2017-11-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
2017-11-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
2017-11-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,FALSE
2017-11-19,28.9,33,23,NA,64,0,6.4,8.1,14.8,NA,FALSE,FALSE,TRUE,FALSE
2017-11-20,28.2,34,23,NA,64,0,6.9,6.5,14.8,NA,FALSE,FALSE,FALSE,FALSE
2017-11-21,26.5,31,23,NA,65,0,7.2,6.5,14.8,NA,FALSE,FALSE,FALSE,FALSE
2017-11-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
2017-11-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
2017-11-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
2017-11-25,24,29,18,NA,62,0,6.3,6.1,14.8,NA,FALSE,FALSE,FALSE,FALSE
2017-11-26,24.4,30.5,18,NA,65,0,6.3,6.1,11.1,NA,FALSE,FALSE,FALSE,FALSE
2017-11-27,24.2,30.5,19,NA,71,0,6.1,3.9,11.1,NA,FALSE,FALSE,FALSE,FALSE
2017-11-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
2017-11-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
2017-11-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
2017-12-01,26.1,30,19,NA,63,0,7.2,9.1,18.3,NA,FALSE,FALSE,FALSE,FALSE
2017-12-02,25.2,31.2,17,NA,62,0,6.1,5.6,14.8,NA,FALSE,FALSE,FALSE,FALSE
2017-12-03,24.7,30.8,18,NA,69,0,6.4,4.6,7.6,NA,FALSE,FALSE,FALSE,FALSE
2017-12-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
2017-12-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
2017-12-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
2017-12-07,25.7,30,20,NA,66,0,5.6,5.4,11.1,NA,FALSE,FALSE,FALSE,FALSE
2017-12-08,24.9,29.9,20,NA,66,0,5.5,9.4,14.8,NA,FALSE,FALSE,FALSE,FALSE
2017-12-09,22.8,25.2,20,NA,67,0,5,5.4,11.1,NA,FALSE,FALSE,FALSE,FALSE
2017-12-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
2017-12-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
2017-12-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
2017-12-13,25.8,31.2,21,NA,75,0,5.3,4.1,7.6,NA,FALSE,FALSE,FALSE,FALSE
2017-12-14,25.8,32.4,20,NA,76,0,5.1,4.4,11.1,NA,FALSE,FALSE,FALSE,FALSE
2017-12-15,24.9,31,19,NA,75,0,5.6,4.4,11.1,NA,FALSE,FALSE,FALSE,FALSE
2017-12-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
2017-12-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
2017-12-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
2017-12-19,17.3,23.4,10,NA,54,0,5.3,5.6,14.8,NA,FALSE,FALSE,FALSE,FALSE
2017-12-20,16.6,22,8,NA,44,0,4.8,6.9,14.8,NA,FALSE,FALSE,FALSE,FALSE
2017-12-21,18.3,26.2,8,NA,51,0,5.6,4.6,14.8,NA,FALSE,FALSE,FALSE,FALSE
2017-12-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
2017-12-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
2017-12-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
2017-12-25,20.1,25.2,15,NA,69,0,5.5,4.4,7.6,NA,FALSE,FALSE,FALSE,FALSE
2017-12-26,19.5,23.4,16,NA,77,NA,4.7,3.9,7.6,NA,TRUE,FALSE,FALSE,FALSE
2017-12-27,19.6,21,18,NA,98,7.11,4.2,5.9,11.1,NA,TRUE,FALSE,FALSE,FALSE
2017-12-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
2017-12-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
2017-12-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
2017-12-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
2018-01-01,22.6,28,17,NA,66,0,6.4,6.1,11.1,NA,FALSE,FALSE,FALSE,FALSE
2018-01-02,22.4,26.4,18,NA,72,0,6.1,6.7,14.8,NA,FALSE,FALSE,FALSE,FALSE
2018-01-03,24.4,29.4,19,NA,67,0,6,5.6,14.8,NA,FALSE,FALSE,FALSE,FALSE
2018-01-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
2018-01-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
2018-01-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
2018-01-07,26.5,31,22,NA,79,0,5.5,5.4,11.1,NA,FALSE,FALSE,FALSE,FALSE
2018-01-08,27.4,33,23,NA,78,0,5.8,4.3,11.1,NA,FALSE,FALSE,FALSE,FALSE
2018-01-09,25,30.2,18,NA,69,0,6,14.1,18.3,NA,FALSE,FALSE,FALSE,FALSE
2018-01-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
2018-01-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
2018-01-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
2018-01-13,18.9,24,14,NA,61,0,6,3.7,7.6,NA,FALSE,FALSE,FALSE,FALSE
2018-01-14,20.6,28,13,NA,64,0,5.6,4.1,14.8,NA,FALSE,FALSE,FALSE,FALSE
2018-01-15,21.3,28,14,NA,69,0,5.6,3.9,11.1,NA,FALSE,FALSE,FALSE,FALSE
2018-01-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
2018-01-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
2018-01-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
2018-01-19,23.7,30,16,NA,62,0,6.1,4.6,11.1,NA,FALSE,FALSE,FALSE,FALSE
2018-01-20,24.3,30.4,16,NA,64,0,6,5.7,11.1,NA,FALSE,FALSE,FALSE,FALSE
2018-01-21,24.9,31,18,NA,64,0,6,5,14.8,NA,FALSE,FALSE,FALSE,FALSE
2018-01-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
2018-01-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
2018-01-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
2018-01-25,25.3,32,19,NA,65,0,5.5,3.5,7.6,NA,FALSE,FALSE,FALSE,FALSE
2018-01-26,26.4,32.2,19,NA,61,0,5.8,5.2,14.8,NA,FALSE,FALSE,FALSE,FALSE
2018-01-27,24.7,29.4,20,NA,71,0,5.8,8,14.8,NA,FALSE,FALSE,FALSE,FALSE
2018-01-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
2018-01-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
2018-01-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
2018-01-31,21.9,26,17,NA,62,0,6,14.3,25.9,NA,FALSE,FALSE,FALSE,FALSE
2018-02-01,17.5,20.2,15,NA,64,0,5.5,9.4,18.3,NA,FALSE,FALSE,FALSE,FALSE
2018-02-02,21.1,25,15,NA,58,0,5.3,11.7,22.2,NA,FALSE,FALSE,FALSE,FALSE
2018-02-03,18.6,24,14,NA,58,0,5.5,7.2,14.8,NA,FALSE,FALSE,FALSE,FALSE
2018-02-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
2018-02-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
2018-02-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
2018-02-07,19.6,26,14,NA,57,0,5.1,5.2,11.1,NA,FALSE,FALSE,FALSE,FALSE
2018-02-08,20.4,26,14,NA,61,0,5.5,5.6,18.3,NA,FALSE,FALSE,FALSE,FALSE
2018-02-09,22.7,29,14,NA,62,0,5,5,11.1,NA,FALSE,FALSE,FALSE,FALSE
2018-02-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
2018-02-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
2018-02-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
2018-02-13,21.7,27.8,16,NA,62,0,5.3,5.2,14.8,NA,FALSE,FALSE,FALSE,FALSE
2018-02-14,24.3,32,17,NA,61,0,5.5,5.7,11.1,NA,FALSE,FALSE,FALSE,FALSE
2018-02-15,26.7,34,19,NA,62,0,5.6,4.3,11.1,NA,FALSE,FALSE,FALSE,FALSE
2018-02-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
2018-02-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
2018-02-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
2018-02-19,28.1,33,23,NA,64,0,4.8,5.4,14.8,NA,FALSE,FALSE,FALSE,FALSE
2018-02-20,29,34.8,23,NA,65,0,5,4.3,11.1,NA,FALSE,FALSE,FALSE,FALSE
2018-02-21,27.1,34.4,21,NA,74,24.38,4.7,7.6,37,NA,TRUE,FALSE,TRUE,FALSE
2018-02-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,TRUE,FALSE
2018-02-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
2018-02-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
2018-02-25,28.2,35,21,NA,60,0,5.8,6.1,18.3,NA,FALSE,FALSE,FALSE,FALSE
2018-02-26,26.6,31.2,21,NA,60,NA,6.4,5.4,14.8,NA,TRUE,FALSE,FALSE,FALSE
2018-02-27,24.8,29,21,NA,75,0.51,6.8,5.6,11.1,NA,TRUE,FALSE,FALSE,FALSE
2018-02-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
2018-03-01,28.3,35,20,NA,58,0,5.6,4.4,11.1,NA,FALSE,FALSE,FALSE,FALSE
2018-03-02,28.7,35,21,NA,54,0,5.1,4.6,11.1,NA,FALSE,FALSE,FALSE,FALSE
2018-03-03,28.6,35,20,NA,55,0,5.1,4.8,14.8,NA,FALSE,FALSE,FALSE,FALSE
2018-03-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
2018-03-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
2018-03-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
2018-03-07,29.6,35,22,NA,60,0,5.5,6.3,14.8,NA,FALSE,FALSE,FALSE,FALSE
2018-03-08,26.9,34,21,NA,61,0,4.8,13,37,NA,FALSE,FALSE,FALSE,FALSE
2018-03-09,22.3,27.4,16,NA,53,0,5.5,10.7,22.2,NA,FALSE,FALSE,FALSE,FALSE
2018-03-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
2018-03-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
2018-03-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
2018-03-13,26.4,31,20,NA,63,0,5.1,7.4,18.3,NA,FALSE,FALSE,FALSE,FALSE
2018-03-14,24.4,33,12.8,NA,75,NA,4.7,7,37,NA,TRUE,FALSE,TRUE,FALSE
2018-03-15,25.5,30.8,19.7,NA,76,11.94,4.8,4.4,11.1,NA,FALSE,FALSE,FALSE,FALSE
2018-03-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
2018-03-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
2018-03-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
2018-03-19,28.9,36,23,NA,64,0,5.3,3.5,7.6,NA,FALSE,FALSE,FALSE,FALSE
2018-03-20,28.8,33.2,23,NA,62,0,5.1,13.9,25.9,NA,FALSE,FALSE,FALSE,FALSE
2018-03-21,25.2,30.6,19,NA,58,0,5.8,11.7,18.3,NA,FALSE,FALSE,FALSE,FALSE
2018-03-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
2018-03-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
2018-03-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
2018-03-25,28.6,33.5,22,NA,58,0,5.6,8.3,14.8,NA,FALSE,FALSE,FALSE,FALSE
2018-03-26,26.4,29,23,NA,64,0,5.5,8.3,14.8,NA,FALSE,FALSE,FALSE,FALSE
2018-03-27,25.8,30.7,21,NA,65,0,5.5,6.9,11.1,NA,FALSE,FALSE,FALSE,FALSE
2018-03-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
2018-03-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
2018-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
2018-03-31,27.7,32.6,22,NA,65,0,5.1,5.6,14.8,NA,FALSE,FALSE,FALSE,FALSE
2018-04-01,27.1,32,22,NA,65,0,5.1,4.3,7.6,NA,FALSE,FALSE,FALSE,FALSE
2018-04-02,27.9,33,22,NA,61,0,5.1,5.4,14.8,NA,FALSE,FALSE,FALSE,FALSE
2018-04-03,29.2,35,23,NA,56,0,5.6,5.2,11.1,NA,FALSE,FALSE,FALSE,FALSE
2018-04-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,FALSE
2018-04-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,FALSE
2018-04-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,TRUE,FALSE
2018-04-07,22.1,26.4,16,NA,56,4.32,7.7,16.9,29.4,NA,FALSE,FALSE,FALSE,FALSE
2018-04-08,23.7,29,16.8,NA,54,0,6,6.1,11.1,NA,FALSE,FALSE,FALSE,FALSE
2018-04-09,26.6,32.5,20,NA,53,0,5.5,5.7,11.1,NA,FALSE,FALSE,FALSE,FALSE
2018-04-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
2018-04-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
2018-04-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
2018-04-13,32.1,38.9,25,NA,53,0,4.8,5.6,18.3,NA,FALSE,FALSE,FALSE,FALSE
2018-04-14,32.9,39.4,26,1004.4,51,0,5.5,5,14.8,NA,FALSE,FALSE,FALSE,FALSE
2018-04-15,28.4,38.5,22,NA,68,61.72,5.1,14.3,40.7,NA,TRUE,FALSE,TRUE,FALSE
2018-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,TRUE,FALSE
2018-04-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
2018-04-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
2018-04-19,26.3,32.3,22,NA,79,NA,5.3,7.4,18.3,NA,TRUE,FALSE,FALSE,FALSE
2018-04-20,27.8,34,22.6,NA,72,0,5.3,6.3,18.3,NA,FALSE,FALSE,TRUE,FALSE
2018-04-21,30.1,35.8,24,NA,63,0,5.8,5.6,11.1,NA,FALSE,FALSE,TRUE,FALSE
2018-04-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
2018-04-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
2018-04-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
2018-04-25,28.2,36,22,NA,72,32,4.8,10.2,40.7,NA,TRUE,FALSE,TRUE,FALSE
2018-04-26,27.3,31.4,21.6,NA,78,13.97,6.3,4.3,14.8,NA,TRUE,FALSE,FALSE,FALSE
2018-04-27,28.2,32.8,24,NA,78,NA,5.5,6.7,14.8,NA,TRUE,FALSE,FALSE,FALSE
2018-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
2018-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
2018-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
2018-05-01,26.8,32.6,24,NA,86,1.52,6.1,5,18.3,NA,TRUE,FALSE,TRUE,FALSE
2018-05-02,28.1,33,24.8,1009.2,80,3.05,6.4,4.6,11.1,NA,TRUE,FALSE,TRUE,FALSE
2018-05-03,28.8,34,24,NA,76,0,6.8,7,18.3,NA,TRUE,FALSE,TRUE,FALSE
2018-05-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
2018-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,FALSE
2018-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,TRUE,FALSE
2018-05-07,29.6,35,25,NA,74,NA,5.3,4.3,14.8,NA,TRUE,FALSE,FALSE,FALSE
2018-05-08,28.2,35.7,23,NA,78,8.64,5.1,5.4,14.8,NA,TRUE,FALSE,TRUE,FALSE
2018-05-09,29.5,34.2,25,NA,74,9.65,5.8,2.8,11.1,NA,FALSE,FALSE,TRUE,FALSE
2018-05-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,FALSE
2018-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,FALSE
2018-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,FALSE
2018-05-13,26.9,33,22.4,NA,81,2.54,6.8,6.5,14.8,NA,TRUE,FALSE,TRUE,FALSE
2018-05-14,28.9,35,23,NA,71,NA,6.8,6.7,18.3,NA,TRUE,FALSE,TRUE,FALSE
2018-05-15,29.9,35,24.9,NA,70,0,6.9,3.1,7.6,NA,FALSE,FALSE,TRUE,FALSE
2018-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,FALSE
2018-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,TRUE,FALSE
2018-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,FALSE
2018-05-19,30.3,36,24.8,NA,65,0,6.9,6.3,11.1,NA,FALSE,FALSE,FALSE,FALSE
2018-05-20,31.2,36.6,26,NA,63,0,6.1,6.1,11.1,NA,FALSE,FALSE,FALSE,FALSE
2018-05-21,30.1,36,22,NA,67,95,6.6,9.8,29.4,48.2,TRUE,FALSE,TRUE,FALSE
2018-05-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
